811581,Tan Chong Tower,D07,15 Queen Street,188537,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20242/tan-chong-tower,"Tan Chong Tower is a commercial property located at 15, Queen Street, 188537 in District 07. Tan Chong Tower is primarily used for Office rental and sale. Tan Chong Tower is close to Bras Basah MRT (CC2), City Hall MRT (NS25/EW13) and Bugis MRT (EW12). It is near to several bus stops located at Victoria Street, Allson Hotel - 01012, Victoria Street, St Joseph's Church - 01013, Victoria Street, Bras Basah Complex - 01019 and Bras Basah Road, NTUC Income Centre - 04179.

Amenities near Tan Chong Tower

Tan Chong Tower is near to several eateries located at nearby buildings such as Astons Specialities at Bugis+ and Lenas at Bugis Junction.

Tan Chong Tower is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Bugis+ for an array of amenities such as grocery and retail shopping, banks and more. 

Tan Chong Tower is accessible via Queen Street."
811582,Tan Eng Kiam Building,D01,15 Phillip Street,048694,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20243/tan-eng-kiam-building,"Tan Eng Kiam Building is a commercial property located at 15 Phillip Street, Singapore 048694 in District 01. This commercial space is primarily used for Office rental and sale. Tan Eng Kiam Building is close to Raffles Place MRT Station and Clarke Quay MRT Station. Future MRT stations include Telok Ayer MRT Station, due completion in 2013. It is near several bus stops located Bus Stop Opp Ocbc Centre - 05009, Bus Stop Ocbc Centre - 05319 and Bus Stop Prudential Tower - 03021.

You can also see from the map above how to get there via other means of transport.

Amenities near Tan Eng Kiam Building

Tan Eng Kiam Building is near to Coleurs Pte Ltd and Cold Storage China Square. It is close to Golden Shoe Car Park and The Arcade for an array of amenities such as grocery and retail shopping, banks and more.

Tan Eng Kiam Building is also close to several eateries such as, Market Street Food Centre, OCBC Centre and 56 Circular Road."
811583,Tan Heng Lee Co,D13,1 Harvey Road,369610,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20244/tan-heng-lee-co,"Tan Heng Lee Co is a commercial property located at 1, harvey Road, 369610 in District 13. Tan Heng Lee Co is primarily used for Light Industrial (B1) rental and sale. Tan Heng Lee Co is close to Tai Seng MRT (CC11). It is near to several bus stops located at MacPherson Road, Bef Davidson Road - 70131, MacPherson Road, Aft Jalan Belangkas - 70139, MacPherson Road, Green Condominium - 70149 and MacPherson Road, Citimax Industrial Complex - 70141.

Amenities near Tan Heng Lee Co

Tan Heng Lee Co is near to several eateries located at nearby buildings such as Cafeteria@KA Center, Kampong Ampat KA Foodlink and LC Food Centre.

Tan Heng Lee Co is within reasonable distance to Shop N Save Supermarket. It is also close to Tai Keng Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more. 

Tan Heng Lee Co is accessible via Harvey Road and MacPherson Road."
811584,Tan Jin Chwee Industrial Building,D13,60 Kallang Pudding Road,349320,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20245/tan-jin-chwee-industrial-building,"Tan Jin Chwee Industrial Building is a commercial property located at 60, Kallang Pudding Road, 349320 in District 13. Tan Jin Chwee Industrial Building is primarily used for Light Industrial (B1) rental and sale. Tan Jin Chwee Industrial Building is close to Potong Pasir MRT (NE10) and MacPherson MRT (CC10). It is near to several bus stops located at Aljunied Road, Aft Canossa Convent Primary School - 70029, Aljunied Road, Opp Canossa Convent Primary School - 70021, Aljunied Road, Opp Aljunied Park - 70031 and Merpati Road, Aft Jalan Anggerek - 70151.

Amenities near Tan Jin Chwee Industrial Building

Tan Jin Chwee Industrial Building is near to several eateries located at nearby buildings such as Food Court at Tannery House, Keat Hong Canteen and Canteen at Soon Wing Industrial Building.

Tan Jin Chwee Industrial Building is within reasonable distance to NTUC Fairprice and Prime Supermarkets. It is also close to Geylang Serai Malay Village for an array of amenities such as grocery and retail shopping, banks and more. 

Tan Jin Chwee Industrial Building is accessible via Kallang Pudding Road."
811585,Tan Kong Tien Building,D09,87 Bukit Timah Road,229834,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20246/tan-kong-tien-building,"Tan Kong Tien Building is a commercial property located at 87, Bukit Timah Road, 229834 in District 09. Tan Kong Tien Building is primarily used for Office rental and sale. Tan Kong Tien Building is close to Little India MRT Station (NE7) and Novena MRT Station (NS20). It is near to several bus stops located at Little India Station – 40019, at Tekka Centre – 07031 and at Selegie Centre - 07021.

Amenities Tan Kong Tien Building

Tan Kong Tien Building is near to several eateries located at nearby buildings such as Tekka Food centre.

Tan Kong Tien Building is within reasonable distance to Sheng Siong Supermarket. It is close to The Verge for an array of amenities such as grocery, retail shopping, banks and more.

Tan Kong Tien Building is accessible via Kampong Java Road, Race Course Road and Central Expressway."
811586,Tan Quee Swee Building,D21,19 Lorong Kilat,598120,Shop/Shophouse,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20247/tan-quee-swee-building,"Tan Quee Swee Building is a commercial property located at 19, Lorong Kilat, 598120 in District 21. Tan Quee Swee Building is primarily used for Shop/Shophouse rental and sale. Tan Quee Swee Building is close to Bukit Batok MRT (NS2). It is near to several bus stops located at Jalan Jurong Kechil, Opp BLK 19 - 42169, Jalan Jurong Kechil - BLK 18 - 42161, Jalan Jurong Kechil, Bef Upper Bukit Timah Road - 42159 and Jalan Jurong Kechil, Aft Upper Bukit Timah Road - 42151.

Amenities near Tan Quee Swee Building

Tan Quee Swee Building is near to several eateries located at nearby buildings such as Delicious Eating House, Bukit Timah Market & Food Centre and Shop Houses along Cheong Chin Nam Road.

Tan Quee Swee Building is within reasonable distance to Shop N Save and Cold Storage Supermarkets. It is also close to Beauty World Plaza, Beauty World Centre and Bukit Timah Shopping Centre and Bukit Timah Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Tan Quee Swee Building is accessible via Lorong Kilat."
811587,Tang Logistics Centre,D16,10 Changi South Street 3,486147,Factory/Workshop (B2) ,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20249/tang-logistics-centre,"Tang Logistics Centre is a commercial property located at 10, Changi South Street 3, 486147 in District 16. Tang Logistics Centre is primarily used for Factory/Workshop (B2) rental and sale. Tang Logistics Centre is close to Expo MRT (CG1). It is near to several bus stops located at Xilin Avenue, Laguna National Country Club – 96241, Xilin Avenue, Opp Global Logistics Centre – 96271, Xilin Avenue, Builders Centre – 96249 and Xilin Avenue, Eagle Global Logistic – 96239.

Amenities near Tang Logistics Centre

Tang Logistics Centre is near to several eateries located at nearby buildings such as Changi South Street 2 and DBS Asia Hub.

Tang Logistics Centre is within reasonable distance to Cold Storage Supermarket. It is also close to Changi City Point for an array of amenities such as grocery and retail shopping, banks and more.

Tang Logistics Centre is accessible via Changi South Avenue 3."
811588,Tanglin Halt Industrial Estate,D03,115A Commonwealth Drive,149596,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20250/tanglin-halt-industrial-estate,"Tanglin Halt Industrial Estate is a commercial property located at 115A, Commonwealth Drive, 149596 in District 03. Tanglin Halt Industrial Estate is primarily used for Light Industrial (B1) rental and sale. Tanglin Halt Industrial Estate is close to Commonwealth MRT Station (EW20), Buona Vista MRT Station (EW21) and Queenstown MRT Station (EW19). It is near to several bus stops located at Commonwealth Drive, Opp BLK 115B - 11429, Commonwealth Avenue, Commonwealth Station - 11169, Commonwealth Avenue, Commonwealth Station - 11161 and Commonwealth Drive, BLK 92 - 11439.

Amenities near Tanglin Halt Industrial Estate

Tanglin Halt Industrial Estate is near to several eateries located at nearby buildings such as Eng Kee Fried Chicken Wings and Vietnam Corner at 117, Commonwealth Drive.

Tanglin Halt Industrial Estate is within reasonable distance to Sheng Siong Supermarket. It is also close to Holland Road Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more. 

Tanglin Halt Industrial Estate is accessible via Commonwealth Lane and Commonwealth Drive."
811589,Tanglin Mall,D10,163 Tanglin Road,247933,Mall Shop,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20252/tanglin-mall,"Tanglin Mall is a commercial property located at 163, Tanglin Road, 247933 in District 10. Tanglin Mall is primarily used Mall Shop rental and sale. Tanglin Mall is close to Orchard MRT (NS22). It is near to several bus stops located at Grange Road, Opp Trader's Hotel - 09131, Tomlinson Road, The Regent Singapore - 09191, Grange Road, Aft Cuscaden Road - 09139 and Tanglin Road, Aft Tomlinson Road - 09159.

Amenities near Tanglin Mall

Tanglin Mall is near to several eateries located at nearby buildings such as Tanglin Mall, Tanglin Place and Tanglin Shopping Centre.

Tanglin Mall is within reasonable distance to La Tanglin Boulangerie, Jason's, The Gourmet Grocer, Paragon Market Place and Cold Storage Supermarkets. It is also close to Tanglin Mall, Tudor Court Shopping Gallery, Tanglin Place Da Vinci Luxury, Tanglin Shopping Centre, Forum The Shopping Mall and Far East Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Tanglin Mall is accessible via Tanglin Road."
811590,Tanglin Place,D10,91 Tanglin Road,247918,Mall Shop,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20253/tanglin-place,"Tanglin Place is a commercial property located at 91, Tanglin Road, 247918 in District 10. Tanglin Place is primarily used Mall Shop rental and sale. Tanglin Place is close to Orchard MRT (NS22). It is near to several bus stops located at Grange Road, Opp Trader's Hotel - 09131, Tomlinson Road, The Regent Singapore - 09191, Grange Road, Aft Cuscaden Road - 09139 and Tanglin Road, Aft Tomlinson Road - 09159.

Amenities near Tanglin Place

Tanglin Place is near to several eateries located at nearby buildings such as Tanglin Mall, Tanglin Place and Tanglin Shopping Centre.

Tanglin Place is within reasonable distance to La Tanglin Boulangerie, Jason's, The Gourmet Grocer, Paragon Market Place and Cold Storage Supermarkets. It is also close to Tanglin Mall, Tudor Court Shopping Gallery, Tanglin Place Da Vinci Luxury, Tanglin Shopping Centre, Forum The Shopping Mall and Far East Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Tanglin Place is accessible via Tanglin Road and Tomlinson Road."
811591,Tanglin Regency,D10,381 Tanglin Road,247965,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20254/tanglin-regency,"Tanglin Regency is a commercial property located at 381, Tanglin Road, 247965 in District 10. Tanglin Regency is primarily used for Office rental and sale. Tanglin Regency is close to Redhill MRT (EW18). It is near to several bus stops located at Alexandra Road, Tanglin View - 10279, Alexandra Road, BLK 137 - 10271, Alexandra Road, Opp SIS Building - 10289 and Alexandra Road, SIS Building - 10289.

Amenities near Tanglin Regency

Tanglin Regency is near to several eateries located at nearby buildings such as Food Court@Thye Hong Centre, Redhill 75 Foodhouse and Seng Hong Coffeeshop.

Tanglin Regency is within reasonable distance to Shop N Save and Cold Storage Supermarkets. It is also close to Valley Point Shopping Centre, Anchorpoint Shopping Centre, Tiong Bahru Plaza, Depot Heights shopping Centre and Queensway Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Tanglin Regency is accessible via Tanglin Road and Alexandra Road."
811592,Tanglin Shopping Centre,D10,19 Tanglin Road,247909,Mall Shop,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20255/tanglin-shopping-centre,"Tanglin Shopping Centre is a Freehold commercial property located at 19, Tanglin Road, 247909 in District 10. Tanglin Shopping Centre is primarily used for Mall Shop rental and sale. Tanglin Shopping Centre is close to Orchard MRT (NS22). It is near to several bus stops located at Orchard Road, Delfi Orchard - 09169, Tanglin Road, Aft Tomlinson Road - 09159, Tomlinson Road, The Regent Singapore - 09191 and Orchard Boulevard, Opp Four Seasons Hotel - 09111.

Amenities near Tanglin Shopping Centre

Tanglin Shopping Centre is near to several eateries located at nearby buildings such as Tanglin Mall, Tanglin Place and Tanglin Shopping Centre.

Tanglin Shopping Centre is within reasonable distance to La Tanglin Boulangerie, Jason's, The Gourmet Grocer, Paragon Market Place and Cold Storage Supermarkets. It is also close to Tanglin Mall, Tudor Court Shopping Gallery, Tanglin Place Da Vinci Luxury, Tanglin Shopping Centre, Forum The Shopping Mall and Far East Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more. 

Tanglin Shopping Centre is accessible via Tanglin Road."
811593,Tanglin Shopping Centre,D10,19 Tanglin Road,247909,Office,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21939/tanglin-shopping-centre,
811594,Tangs Plaza,D09,320 Orchard Road,238865,Mall Shop,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20256/tangs-plaza,"Tangs Plaza is a commercial property located at 320, Orchard Road, 238865 in District 09. Tangs Plaza is primarily used for Mall Shop rental and sale. Tangs Plaza is close to orchard MRT (NS22), Newton MRT (NS21) and Somerset MRT (NS23). It is near to several bus stops located at Orchard Road, Royal Thai Embassy - 09179, Orchard Road, Tang Plaza - 09047, Scotts Road - Thong Teck Building - 09213 and Scotts Road, Far East Plaza - 09219.

Amenities near Tangs Plaza

Tangs Plaza is near to several eateries located at nearby buildings such as Far East Plaza, Scotts Square and Shaw House Fast Food Restaurants and Cafes.

Tangs Plaza is within reasonable distance to Jason's The Gourmet Grocer, Market Place, Cold Storage and La Tanglin Boulangerie Supermarkets. It is also close to Pacific Plaza, DFS Galleria Scottswalk, Tang Plaza, Ion Orchard, Wheelock Place, Far East Shopping Centre, Palais Renaissance, Far East Plaza and Orchard Tower for an array of amenities such as grocery and retail shopping, banks and more.

Tangs Plaza is accessible via Scotts Road and Orchard Road."
811595,Tanjong Katong Complex,D14,845 Geylang Road,437125,Mall Shop,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20257/tanjong-katong-complex,"Tanjong Katong Complex is a commercial property located at 845 Geylang Road, 400845 in District 14. Tanjong Katong Complex is primarily used for Mall Shop rental and sale. Tanjong Katong Complex is close to Paya Lebar MRT (CC9/EW8) and Eunos MRT (EW7). It is near to several bus stops located at Tanjong Katong Road, Tanjong Katong Complex - 82119, Tg Katong Road, Opp Tg Katong Complex -82111, Geylang Road, BLK 14 MKT/FC - 82029 and Geylang Road, City Plaza - 82109.

Amenities near Tanjong Katong Complex

Tanjong Katong Complex is near to several eateries located at nearby buildings such Arnold’s Fried Chicken Fast Food Restaurant at City Plaza and Little Vietnam Restaurant and Café at Grandlink Square.

Tanjong Katong Complex is within reasonable distance to Sheng Siong Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery, retail shopping, banks and more.

Tanjong Katong Complex is accessible via Sims Avenue, Eunos Road 8 and Geylang Road."
811596,Tanjong Pagar Centre,D02,7 Wallich Street,078881,Mall Shop,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23208/tanjong-pagar-centre,"Tanjong Pagar Centre is a commercial property located at 5, Wallich Street, 078881 in District 02. The Tanjong Pagar MRT EW15 is located close to Tanjong Pagar Centre.Amenities near Tanjong Pagar CentreTanjong  Pagar Centre is near to Guoco Tower, International Plaza, Icon Village and more which there are many eateries, restaurants, cafes, banks, etc. available."
811597,Tanjong Pagar Complex,D02,7 Keppel Road,089053,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20258/tanjong-pagar-complex,"Tanjong Pagar Complex is a commercial property located at 7, Keppel Road, 089053 in District 02. Tanjong Pagar Complex is primarily used for Office rental and sale. Tanjong Pagar Complex is close to Tanjong Pagar MRT (EW15) and Outram Park MRT (NE3/EW16). It is near to several bus stops located at Keppel Road, Customs Port Branch Headquarter - 05641, Cantonment Road, Opp South Point - 05629, Tanjong Pagar Road, Opp IBM Towers - 05651 and Keppel Road, Opp Customs Port Branch Headquarter - 05649.

Amenities near Tanjong Pagar Complex

Tanjong Pagar Complex is near to several eateries located at nearby buildings such as Tanjong Pagar Complex, Icon Village and The Pinnacle @ Duxton Foodcourt.

Tanjong Pagar Complex is within reasonable distance to Shop N Save and Cold storage Supermarkets. Genting Centre is also close to Amara Shopping Centre, Tanjong Pagar Plaza, Icon Village, International Plaza, Pearls Centre and Chinatown Complex for an array of amenities such as grocery and retail shopping, banks and more. 

Tanjong Pagar Complex is accessible via Keppel Road."
811598,Tanjong Pagar Distripark,D02,2 Keppel Road,089065,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20259/tanjong-pagar-distripark,"Tanjong Pagar Distripark is a commercial property located at 2, Keppel Road, 089065 in District 02. Tanjong Pagar Distripark is primarily used for Light Industrial (B1) rental and sale. Tanjong Pagar Distripark is close to Tanjong Pagar MRT (EW15) and Outram Park MRT (NE3/EW16). It is near to several bus stops located at Keppel Road, Customs Port Branch Headquarter - 05641, Cantonment Road, Opp South Point - 05629, Tanjong Pagar Road, Opp IBM Towers - 05651 and Keppel Road, Opp Customs Port Branch Headquarter - 05649.

Amenities near Tanjong Pagar Distripark

Tanjong Pagar Distripark is near to several eateries located at nearby buildings such as Tanjong Pagar Complex, Icon Village and The Pinnacle @ Duxton Foodcourt.

Tanjong Pagar Distripark is within reasonable distance to Shop N Save and Cold storage Supermarkets. Genting Centre is also close to Amara Shopping Centre, Tanjong Pagar Plaza, Icon Village, International Plaza, Pearls Centre and Chinatown Complex for an array of amenities such as grocery and retail shopping, banks and more.

Tanjong Pagar Distripark is accessible via Keppel Road."
811599,Tanjong Pagar Plaza,D02,1 Tanjong Pagar Plaza,082001,Office,N/A,Unknown Tenure,1976,24,N/A,https://www.commercialguru.com.sg/project/21315/tanjong-pagar-plaza,"Tanjong Pagar Plaza is a commercial property located at 1, Tanjong Pagar Plaza, 082001 in District 02. Tanjong Pagar Plaza is primarily used for Office rental and sale. Tanjong Pagar Plaza is close to Tanjong Pagar MRT (EW15) and Outram Park MRT (NE3). It is near several bus stops located at Tanjong Pagar Road, Tanjong Pagar Plaza - 05411, Tanjong Pagar Road, The Amara - 05419, Cantonment Road, Opp Maritime House - 05519 and Tanjong Pagar Road, Opp IBM towers - 05651.

Amenities near Tanjong Pagar Plaza

Tanjong Pagar Plaza is near to Cold Storage Vivocity and Shop N Save Amara. It is close to Teo Hong Road and Icon for an array of amenities such as grocery and retail shopping, banks and more. 

Tanjong Pagar Plaza is accessible via Tanjong Pagar Road."
811600,Tannery Block,D13,35 Tannery Road,347740,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20261/tannery-block,"Tannery Block is a commercial property located at 35, Tannery Road, 347740 in District 13. Tannery Block is primarily used for Light Industrial (B1) rental and sale. Tannery Block is close to Potong Pasir MRT (NE10). It is near to several bus stops located at Tannery Road - Bef Lorong Bakar Batu - 70349, Tannery Road, Tannery BLK - 70341, Genting Lane - Kenwood - 70361 and Lorong Bakar Batu - Aft Kallang Sector - 70359.

Amenities near Tannery Block

Tannery Block is near to several eateries located at nearby buildings such as Food Court at Tannery House, Keat Hong Canteen and 83 Genting lane Canteen.

Tannery Block is within reasonable distance to Shop N Save Supermarket. It is also close to Guillemard Village for an array of amenities such as grocery and retail shopping, banks and more.

Tannery Block is accessible via Kallang Way."
811601,Tannery House,D13,37 Tannery Lane,347790,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20263/tannery-house,"Tannery House is a commercial property located at 37, Tannery Lane, 347790 in District 13. Tannery House is primarily used for Light Industrial (B1) space rent and sale. Tannery House is close to Potong Pasir MRT Station (NE10) and MacPherson MRT Station (CC10). It is near to several bus stops located opposite Aljunied Park – 70031, at Aljunied Park – 70039 and Cencon Building – 70119.

Amenities near Tannery House

Tannery House is near to several eateries located at nearby buildings such as Keat Hong Canteen and Soon Wing Industrial Building Canteen.

Tannery House is within reasonable distance to Prime Supermarket. It is also close to NEX Mall for an array of amenities such as grocery and retail shopping, banks and more.

Tannery House is accessible via MacPherson Road, Kallang Pudding Road and Pan Island Expressway."
811602,Tat Ann Building,D20,40 Jalan Pemimpin,577185,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20264/tat-ann-building,"Tat Ann Building is a commercial property located at 40, Jalan Pemimpin, 577185 in District 20. Tat Ann Building is primarily used for Light Industrial (B1) rental and sale. Tat Ann Building is close to Marymount MRT (CC16) and Bishan MRT (CC15). It is near to several bus stops located at Bishan Street 21, Sunrise Co - 53319, Bishan Street 21 - Opp Sunrise Co - 53311, Bishan Street 21, Opp Raffles Institution - 53309 and Marymount Road, Opp 306 - 53129.

Amenities near Tat Ann Building

Tat Ann Building is near to several eateries located at nearby buildings such as Clover Coffee Shop and TMC Canteen.

Tat Ann Building is within reasonable distance to Shop N Save and NTUC Fairprice Supermarkets. It is also close to Junction 8 Shopping Centre, Bishan North Shopping Mall and Thomson Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Tat Ann Building is accessible via Jalan Pemimpin, Clover Avenue and Clover Rise."
811603,Tat Wan Building,D19,61 Upper Paya Lebar Road,534816,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20266/tat-wan-building,"Tat Wan Building is a commercial property located at 61, Upper Paya Lebar Road, 534816 in District 19. Tat Wan Building is primarily used for Light Industrial (B1) space rent and sale. Tat Wan Building is close to Tai Seng MRT Station (CC11), Bartley MRT Station (CC12) and MacPherson MRT Station (CC10). It is near to several bus stops located after Diamond Industrial Building – 70281, at Asiawide Industrial Building – 70291 and opposite Asiawide Industrial Building –
70299.


Amenities near Tat Wan Building

Tat Wan Building is near to several eateries located at nearby buildings such as LC Food Centre at Trivex and Golden 88 Cafeteria at 107 Upper Paya Lebar Road.

Tat Wan Building is within reasonable distance to Prime Supermarket. It is also close to Upper Serangoon Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Tat Wan Building is accessible via Upper Paya Lebar Road, MacPherson Road and Bartley Road East."
811604,TCH Techcentre,D22,71 Toh Guan Road East,608598,Factory/Workshop (B2) ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20268/tch-techcentre,"TCH Techcentre is a commercial property located at 71, Toh Guan Road East, 608598 in District 22. TCH Techcentre is primarily used for Factory/Workshop (B2) rental and sale. TCH Techcentre is close to Jurong East MRT (EW24). It is near to several bus stops located at Toh Guan Road East, Wang Fu Industry - 28691, PIE, Toh Tuck Flyover - 42775, Toh Guan Road, Opp UNI-TECH Centre - 28699 and Toh tuck Avenue, Opp SMRT Ulu Pandan Depot - 28101.

Amenities near TCH Techcentre

TCH Techcentre is near to several eateries located at nearby building such as TASTE Foodcity Pte Ltd, Unity Food Court at Wcega Plaza and Kopitiam at Enterprise Centre.

TCH Techcentre is within reasonable distance to Shop N Save Supermarket. It is also close to IMM Building for an array of amenities such as grocery and retail shopping, banks and more.

TCH Techcentre is accessible via Toh Guan Road East."
811605,Teambuild Centre,D14,701 Geylang Road,389687,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20269/teambuild-centre,"Teambuild Centre is a commercial property located at 701, Geylang Road, 389687 in District 14. Teambuild Centre is primarily used for Office rental and sale. Teambuild Centre is close to Paya Lebar MRT (CC9/EW8) and Dakota MRT (CC8). It is near to several bus stops located Geylang Road, Opp Lorong 39 Geylang – 81069, Sims Avenue, Sims Ville – 81051, Guillemard Road, Grandlink Square – 81139 and Guillemard Road Opp Grandlink Square – 81131.

Amenities near Teambuild Centre

Teambuild Centre is near to several eateries located at nearby buildings such as Lorong 39 Geylang, Lorong 37 Geylang and City Plaza.

Teambuild Centre is within reasonable distance to Shop N Save and Cold Storage Supermarkets. It is also close to City Plaza, Tanhong Katong Complex, Joo Chiat Complex and Katong Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Teambuild Centre is accessible via Geylang Road and Lor 37 Geylang."
811606,Techlink,D14,31 Kaki Bukit Road 3,417818,Factory/Workshop (B2) ,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20270/techlink,"Techlink is a Freehold commercial property located at 31, Kaki Bukit Road 3, 417818 in District 14. Techlink is primarily used for Factory/Workshop (B2) space rent and sale. Techlink is close to Eunos MRT Station (EW7) and MacPherson MRT Station (CC10). It is near to several bus stops located at jalan Tenaga, Opp BLK 658 - 72041, Kaki Bukit Avenue 1, Opp Kaki Bukit Industrial Estate - 72059, Kaki Bukit Avenue 1, Kaki Bukit Industrial Estate - 72051 and Jalan Tenaga, BLK 658 - 72049.

Amenities near Techlink

Techlink is near to several eateries located at nearby buildings such Techlink Kopitiam and Ri Fei Fish Soup.

Techlink is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Kembangan Plaza for an array of amenities such as grocery and retail shopping, banks and more. 

Techlink is accessible via kaki Bukit Crescent, Kaki Bukit Road 3 and Kaki Bukit Avenue 1."
811607,Techniques building,D26,8 Tagore Drive,787624,Light Industrial (B1),N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21855/techniques-building,
811608,Techniques Centre,D14,67 Ubi Crescent,408560,Light Industrial (B1),N/A,60-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21130/techniques-centre,"Techniques Centre is a 60-year Leasehold commercial property located at 67, Ubi Crescent, 408560 in District 14. Techniques Centre is primarily used for Light Industrial (B1) space rent and sale. Techniques Centre is close to MacPherson MRT Station (CC10), Eunos MRT Station (EW7) and Paya Lebar MRT Station (CC9). It is near to several bus stops located at Blk 3024, Ubi Avenue 2 – 71149, at Blk 3023, Ubi Avenue 2 – 71141 and at Weltech Industrial Building – 71131.

Amenities near Techniques Centre

Techniques Centre is near to several eateries located at nearby buildings such as Hua Ji Hong Kong Roasted Duck King and CK Canteen at Excalibur Centre.

Techniques Centre is within reasonable distance to Shop N Save Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery and retail shopping, banks and more.

Techniques Centre is accessible via Ubi Avenue 2, Eunos Link and Pan Island Expressway."
811609,Techplace 1,D20,4008 Ang Mo Kio Avenue 10,569625,Light Industrial (B1),N/A,30-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20719/techplace-1,"Techplace 1 is a 30-year Leasehold commercial property located at 4008, Ang Mo Kio Avenue 10, 569625 in District 20. Techplace 1 is primarily used for Light Industrial (B1) rental and sale. Techplace 1 is close to Lorong Chuan MRT (CC14), Bishan MRT (CC15/NS17) and Ang Mo Kio MRT (NS16). It is near to several bus stops located at Ang Mo Kio Avenue 10, Opp Townsville Primary School - 54609, Ang Mo Kio Avenue 10, Townsville Primary School, Ang Mo Kio Ind Park 1, Opp BLK 4025 - 54369 and Ang Mo Kio Avenue 10, BLK 409A - 54371.

Amenities near Techplace 1

Techplace 1 is near to several eateries located at nearby buildings such as Techplace 1 Canteen, BLK 407 Ang Mo Kio Avenue 10 and 409 Ang Mo Kio Hawker Centre.

Techplace 1 is within reasonable distance to Shop N Save, Cold Storage and NTUC Fairprice Supermarkets. It is also close to myVillage at Serangoon Garden, Bishan North Shopping Mall, Junction 8 Shopping Centre and Ang Mo Kio (AMK Hub) for an array of amenities such as grocery and retail shopping, banks and more.

Techplace 1 is accessible via Ang Mo Kio Avenue 10."
811610,Techplace II,D20,5000 Ang Mo Kio Avenue 5,569870,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21802/techplace-ii,"Techplace II is an industrial property located in 5000 Ang Mo Kio Avenue 5 in district D20. Techplace II is 1.95 km away from NS16 Ang Mo Kio MRT Station. You can also see from the map above how to get there via other means of transport. The tenure of this industrial property is 60-year Leasehold.

This industrial space is primarily used by light industrial companies for rental.

Other information on this commercial property is available in the detailed description above or you can contact the property agent to ask for more details on this commercial property."
